vector,latency,accuracy,mem
"[3, 0, 1, 1, 0, 0, 1, 0, 0]",0.5890834331512451,0.23146222531795502,2112.5
"[3, 0, 1, 1, 0, 0, 1, 0, 1]",0.5459983348846436,0.2181566208600998,2048.5
"[3, 0, 1, 1, 0, 0, 1, 1, 0]",0.5677599906921387,0.2209286242723465,2067.7
"[3, 0, 1, 1, 0, 0, 1, 1, 1]",0.5314426422119141,0.24130284786224365,2144.1
"[3, 0, 1, 1, 0, 1, 0, 0, 0]",0.5667834281921387,0.24518364667892456,2032.7
"[3, 0, 1, 1, 0, 1, 0, 0, 1]",0.5539371967315674,0.23950104415416718,2019.1
"[3, 0, 1, 1, 0, 1, 0, 1, 0]",0.5721461772918701,0.23756064474582672,2042.3
"[3, 0, 1, 1, 0, 1, 0, 1, 1]",0.5682582855224609,0.24019403755664825,2047.1
"[3, 0, 1, 1, 0, 1, 1, 0, 0]",0.5667614936828613,0.2360360324382782,1999.1
"[3, 0, 1, 1, 0, 1, 1, 0, 1]",0.5525627136230469,0.23534303903579712,2019.1
"[3, 0, 1, 1, 0, 1, 1, 1, 0]",0.5568687915802002,0.23839223384857178,2027.9
"[3, 0, 1, 1, 0, 1, 1, 1, 1]",0.5774667263031006,0.600415825843811,2048.7
"[3, 0, 1, 1, 0, 2, 0, 0, 0]",0.5441238880157471,0.24130284786224365,2019.9
"[3, 0, 1, 1, 0, 2, 0, 0, 1]",0.542464017868042,0.24352043867111206,2035.9
"[3, 0, 1, 1, 0, 2, 0, 1, 0]",0.5596315860748291,0.23700623214244843,2019.1
"[3, 0, 1, 1, 0, 2, 0, 1, 1]",0.5514400005340576,0.2388080358505249,2032.7
"[3, 0, 1, 1, 0, 2, 1, 0, 0]",0.573113203048706,0.24033263325691223,2047.1
"[3, 0, 1, 1, 0, 2, 1, 0, 1]",0.5541057586669922,0.23797643184661865,2019.1
"[3, 0, 1, 1, 0, 2, 1, 1, 0]",0.5679337978363037,0.23756064474582672,2050.3
"[3, 0, 1, 1, 0, 2, 1, 1, 1]",0.5909693241119385,0.5006237030029297,2040.7
"[3, 0, 1, 1, 0, 3, 0, 0, 0]",0.5480992794036865,0.24712404608726501,2039.1
"[3, 0, 1, 1, 0, 3, 0, 0, 1]",0.6026008129119873,0.24462924897670746,2039.1
"[3, 0, 1, 1, 0, 3, 0, 1, 0]",0.5379889011383057,0.24130284786224365,1959.1
"[3, 0, 1, 1, 0, 3, 0, 1, 1]",0.5703907012939453,0.24116423726081848,2040.7
"[3, 0, 1, 1, 0, 3, 1, 0, 0]",0.6142723560333252,0.23797643184661865,2035.9
"[3, 0, 1, 1, 0, 3, 1, 0, 1]",0.5569767951965332,0.24241164326667786,1720.0
"[3, 0, 1, 1, 0, 3, 1, 1, 0]",0.5566716194152832,0.23395703732967377,2047.1
"[3, 0, 1, 1, 0, 3, 1, 1, 1]",0.5652220249176025,0.23728343844413757,2019.9
"[3, 0, 1, 1, 0, 4, 0, 0, 0]",0.5526731014251709,0.24199584126472473,1999.1
"[3, 0, 1, 1, 0, 4, 0, 0, 1]",0.5536396503448486,0.24365904927253723,2040.7
"[3, 0, 1, 1, 0, 4, 0, 1, 0]",0.5456008911132812,0.2437976449728012,2023.9
"[3, 0, 1, 1, 0, 4, 0, 1, 1]",0.5305318832397461,0.24296604096889496,2033.5
"[3, 0, 1, 1, 0, 4, 1, 0, 0]",0.5989060401916504,0.24019403755664825,2033.5
"[3, 0, 1, 1, 0, 4, 1, 0, 1]",0.5697755813598633,0.24130284786224365,2039.1
"[3, 0, 1, 1, 0, 4, 1, 1, 0]",0.5542573928833008,0.23950104415416718,2040.7
"[3, 0, 1, 1, 0, 4, 1, 1, 1]",0.5899405479431152,0.24310463666915894,1992.7
"[3, 0, 1, 1, 1, 0, 0, 0, 0]",0.5389499664306641,0.24241164326667786,2117.3
"[3, 0, 1, 1, 1, 0, 0, 0, 1]",0.5384171009063721,0.2410256415605545,2131.3
"[3, 0, 1, 1, 1, 0, 0, 1, 0]",0.5446062088012695,0.2421344369649887,2103.7
"[3, 0, 1, 1, 1, 0, 0, 1, 1]",0.5659449100494385,0.24130284786224365,2118.9
"[3, 0, 1, 1, 1, 0, 1, 0, 0]",0.5632829666137695,0.24559944868087769,2131.7
"[3, 0, 1, 1, 1, 0, 1, 0, 1]",0.5154211521148682,0.23589743673801422,2110.9
"[3, 0, 1, 1, 1, 0, 1, 1, 0]",0.5522749423980713,0.8389466404914856,2103.7
"[3, 0, 1, 1, 1, 0, 1, 1, 1]",0.5744357109069824,0.8238392472267151,2123.3
"[3, 0, 1, 1, 1, 1, 0, 0, 0]",0.5514984130859375,0.24033263325691223,2040.7
"[3, 0, 1, 1, 1, 1, 0, 0, 1]",0.5549278259277344,0.24338184297084808,1720.0
"[3, 0, 1, 1, 1, 1, 0, 1, 0]",0.5497779846191406,0.2399168461561203,1720.0
"[3, 0, 1, 1, 1, 1, 0, 1, 1]",0.5558502674102783,0.23756064474582672,2033.5
"[3, 0, 1, 1, 1, 1, 1, 0, 0]",0.527094841003418,0.2410256415605545,2040.7
"[3, 0, 1, 1, 1, 1, 1, 0, 1]",0.5252399444580078,0.2432432472705841,2027.1
"[3, 0, 1, 1, 1, 1, 1, 1, 0]",0.5576715469360352,0.4170478284358978,2023.1
"[3, 0, 1, 1, 1, 1, 1, 1, 1]",0.583669900894165,0.84352046251297,2026.3
"[3, 0, 1, 1, 1, 2, 0, 0, 0]",0.5755517482757568,0.23811504244804382,2047.1
"[3, 0, 1, 1, 1, 2, 0, 0, 1]",0.5469911098480225,0.23866944015026093,2040.7
"[3, 0, 1, 1, 1, 2, 0, 1, 0]",0.5323634147644043,0.2338184267282486,2058.3
"[3, 0, 1, 1, 1, 2, 0, 1, 1]",0.5607781410217285,0.23853084444999695,1720.0
"[3, 0, 1, 1, 1, 2, 1, 0, 0]",0.5913000106811523,0.24185724556446075,2047.1
"[3, 0, 1, 1, 1, 2, 1, 0, 1]",0.5626659393310547,0.23908524215221405,2047.1
"[3, 0, 1, 1, 1, 2, 1, 1, 0]",0.5513706207275391,0.4271656274795532,2058.3
"[3, 0, 1, 1, 1, 2, 1, 1, 1]",0.5984346866607666,0.84352046251297,2034.3
"[3, 0, 1, 1, 1, 3, 0, 0, 0]",0.518082857131958,0.23367983102798462,2063.1
"[3, 0, 1, 1, 1, 3, 0, 0, 1]",0.5548093318939209,0.23617464303970337,2035.9
"[3, 0, 1, 1, 1, 3, 0, 1, 0]",0.5353782176971436,0.242688849568367,1967.1
"[3, 0, 1, 1, 1, 3, 0, 1, 1]",0.5393455028533936,0.23922383785247803,1987.9
"[3, 0, 1, 1, 1, 3, 1, 0, 0]",0.5807328224182129,0.23797643184661865,2047.1
"[3, 0, 1, 1, 1, 3, 1, 0, 1]",0.5309867858886719,0.24060983955860138,2055.1
"[3, 0, 1, 1, 1, 3, 1, 1, 0]",0.5813562870025635,0.5021483302116394,2048.7
"[3, 0, 1, 1, 1, 3, 1, 1, 1]",0.567467451095581,0.9035342931747437,2027.1
"[3, 0, 1, 1, 1, 4, 0, 0, 0]",0.5887095928192139,0.24310463666915894,1981.7
"[3, 0, 1, 1, 1, 4, 0, 0, 1]",0.5463452339172363,0.24365904927253723,2032.7
"[3, 0, 1, 1, 1, 4, 0, 1, 0]",0.5359766483306885,0.2432432472705841,2055.1
"[3, 0, 1, 1, 1, 4, 0, 1, 1]",0.563685417175293,0.23187802731990814,2019.1
"[3, 0, 1, 1, 1, 4, 1, 0, 0]",0.5511116981506348,0.24005544185638428,2023.1
"[3, 0, 1, 1, 1, 4, 1, 0, 1]",0.5662174224853516,0.2388080358505249,2047.1
"[3, 0, 1, 1, 1, 4, 1, 1, 0]",0.5620360374450684,0.5751906037330627,2047.1
"[3, 0, 1, 1, 1, 4, 1, 1, 1]",0.546271562576294,0.9035342931747437,2032.7
"[3, 0, 2, 0, 0, 0, 0, 0, 0]",0.5234513282775879,0.23132362961769104,2131.7
"[3, 0, 2, 0, 0, 0, 0, 0, 1]",0.5547068119049072,0.21690921485424042,2107.7
"[3, 0, 2, 0, 0, 0, 0, 1, 0]",0.5370855331420898,0.23021483421325684,2103.7
"[3, 0, 2, 0, 0, 0, 0, 1, 1]",0.5419538021087646,0.21178101003170013,2103.7
"[3, 0, 2, 0, 0, 0, 1, 0, 0]",0.5755472183227539,0.22439362108707428,2094.9
"[3, 0, 2, 0, 0, 0, 1, 0, 1]",0.5130796432495117,0.2153846174478531,2144.1
"[3, 0, 2, 0, 0, 0, 1, 1, 0]",0.5152888298034668,0.21344421803951263,2103.7
"[3, 0, 2, 0, 0, 0, 1, 1, 1]",0.5428006649017334,0.24864864349365234,2126.9
"[3, 0, 2, 0, 0, 1, 0, 0, 0]",0.5993509292602539,0.239362433552742,1720.0
"[3, 0, 2, 0, 0, 1, 0, 0, 1]",0.5934457778930664,0.23520442843437195,1720.0
"[3, 0, 2, 0, 0, 1, 0, 1, 0]",0.5417535305023193,0.23977823555469513,2041.5
"[3, 0, 2, 0, 0, 1, 0, 1, 1]",0.5495331287384033,0.23534303903579712,1951.1
"[3, 0, 2, 0, 0, 1, 1, 0, 0]",0.541325569152832,0.24185724556446075,1999.1
"[3, 0, 2, 0, 0, 1, 1, 0, 1]",0.6038122177124023,0.24074843525886536,1720.0
"[3, 0, 2, 0, 0, 1, 1, 1, 0]",0.5418202877044678,0.23700623214244843,1720.0
"[3, 0, 2, 0, 0, 1, 1, 1, 1]",0.570281982421875,0.3747747838497162,1720.0
"[3, 0, 2, 0, 0, 2, 0, 0, 0]",0.5714631080627441,0.239362433552742,2055.1
"[3, 0, 2, 0, 0, 2, 0, 0, 1]",0.5755252838134766,0.23575884103775024,2055.1
"[3, 0, 2, 0, 0, 2, 0, 1, 0]",0.5909445285797119,0.239362433552742,2035.9
"[3, 0, 2, 0, 0, 2, 0, 1, 1]",0.5933277606964111,0.2327096313238144,2020.7
"[3, 0, 2, 0, 0, 2, 1, 0, 0]",0.6033368110656738,0.2432432472705841,2032.7
"[3, 0, 2, 0, 0, 2, 1, 0, 1]",0.5641546249389648,0.2376992404460907,2010.3
"[3, 0, 2, 0, 0, 2, 1, 1, 0]",0.5474152565002441,0.23797643184661865,2050.3
"[3, 0, 2, 0, 0, 2, 1, 1, 1]",0.5576279163360596,0.4609840512275696,2022.3
"[3, 0, 2, 0, 0, 3, 0, 0, 0]",0.531782865524292,0.24767844378948212,2020.7
"[3, 0, 2, 0, 0, 3, 0, 0, 1]",0.536473274230957,0.24185724556446075,2028.7
"[3, 0, 2, 0, 0, 3, 0, 1, 0]",0.5411648750305176,0.24365904927253723,2020.7
"[3, 0, 2, 0, 0, 3, 0, 1, 1]",0.5857241153717041,0.24573804438114166,1720.0
"[3, 0, 2, 0, 0, 3, 1, 0, 0]",0.5373797416687012,0.24185724556446075,2040.7
"[3, 0, 2, 0, 0, 3, 1, 0, 1]",0.6127598285675049,0.23672904074192047,2055.1
"[3, 0, 2, 0, 0, 3, 1, 1, 0]",0.559917688369751,0.23977823555469513,2028.7
"[3, 0, 2, 0, 0, 3, 1, 1, 1]",0.5517992973327637,0.23811504244804382,2034.3
"[3, 0, 2, 0, 0, 4, 0, 0, 0]",0.5534512996673584,0.2421344369649887,1971.9
"[3, 0, 2, 0, 0, 4, 0, 0, 1]",0.5908405780792236,0.2449064403772354,2014.3
"[3, 0, 2, 0, 0, 4, 0, 1, 0]",0.560107946395874,0.24338184297084808,2042.3
"[3, 0, 2, 0, 0, 4, 0, 1, 1]",0.5459208488464355,0.23575884103775024,2010.3
"[3, 0, 2, 0, 0, 4, 1, 0, 0]",0.5773422718048096,0.24019403755664825,2019.1
"[3, 0, 2, 0, 0, 4, 1, 0, 1]",0.5532267093658447,0.23700623214244843,2023.1
"[3, 0, 2, 0, 0, 4, 1, 1, 0]",0.5532710552215576,0.23853084444999695,2019.1
"[3, 0, 2, 0, 0, 4, 1, 1, 1]",0.5593478679656982,0.23534303903579712,2042.3
"[3, 0, 2, 0, 1, 0, 0, 0, 0]",0.5099925994873047,0.2332640290260315,2131.7
"[3, 0, 2, 0, 1, 0, 0, 0, 1]",0.5664939880371094,0.22661122679710388,2131.3
"[3, 0, 2, 0, 1, 0, 0, 1, 0]",0.5639569759368896,0.2242550253868103,2107.7
"[3, 0, 2, 0, 1, 0, 0, 1, 1]",0.5540342330932617,0.21843381226062775,2125.3
"[3, 0, 2, 0, 1, 0, 1, 0, 0]",0.565608024597168,0.22605682909488678,2144.1
"[3, 0, 2, 0, 1, 0, 1, 0, 1]",0.5676071643829346,0.21995842456817627,2056.5
"[3, 0, 2, 0, 1, 0, 1, 1, 0]",0.6104357242584229,0.2142758071422577,2083.7
"[3, 0, 2, 0, 1, 0, 1, 1, 1]",0.5677893161773682,0.25072765350341797,2112.5
"[3, 0, 2, 0, 1, 1, 0, 0, 0]",0.5530126094818115,0.24116423726081848,2033.5
"[3, 0, 2, 0, 1, 1, 0, 0, 1]",0.5441436767578125,0.24587664008140564,1720.0
"[3, 0, 2, 0, 1, 1, 0, 1, 0]",0.5456814765930176,0.2421344369649887,2042.3
"[3, 0, 2, 0, 1, 1, 0, 1, 1]",0.5505819320678711,0.23700623214244843,2033.5
"[3, 0, 2, 0, 1, 1, 1, 0, 0]",0.5525505542755127,0.24033263325691223,2019.9
"[3, 0, 2, 0, 1, 1, 1, 0, 1]",0.5494101047515869,0.24116423726081848,2033.5
"[3, 0, 2, 0, 1, 1, 1, 1, 0]",0.5519881248474121,0.23686763644218445,2034.3
"[3, 0, 2, 0, 1, 1, 1, 1, 1]",0.5467138290405273,0.41690921783447266,2023.1
"[3, 0, 2, 0, 1, 2, 0, 0, 0]",0.529590368270874,0.24282744526863098,2033.5
"[3, 0, 2, 0, 1, 2, 0, 0, 1]",0.5526061058044434,0.23950104415416718,2055.1
"[3, 0, 2, 0, 1, 2, 0, 1, 0]",0.5491278171539307,0.24060983955860138,2058.3
"[3, 0, 2, 0, 1, 2, 0, 1, 1]",0.5562634468078613,0.23839223384857178,1720.0
"[3, 0, 2, 0, 1, 2, 1, 0, 0]",0.5484645366668701,0.23922383785247803,2047.1
"[3, 0, 2, 0, 1, 2, 1, 0, 1]",0.5449621677398682,0.2376992404460907,1983.1
"[3, 0, 2, 0, 1, 2, 1, 1, 0]",0.5438108444213867,0.24074843525886536,2040.7
"[3, 0, 2, 0, 1, 2, 1, 1, 1]",0.5271351337432861,0.4536382555961609,2037.5
"[3, 0, 2, 0, 1, 3, 0, 0, 0]",0.5578293800354004,0.24227304756641388,2033.5
"[3, 0, 2, 0, 1, 3, 0, 0, 1]",0.6102163791656494,0.24767844378948212,2023.1
"[3, 0, 2, 0, 1, 3, 0, 1, 0]",0.5954253673553467,0.24712404608726501,1720.0
"[3, 0, 2, 0, 1, 3, 0, 1, 1]",0.5477666854858398,0.24795565009117126,2035.9
"[3, 0, 2, 0, 1, 3, 1, 0, 0]",0.5221548080444336,0.24421344697475433,1720.0
"[3, 0, 2, 0, 1, 3, 1, 0, 1]",0.5530605316162109,0.242688849568367,2018.3
"[3, 0, 2, 0, 1, 3, 1, 1, 0]",0.5440328121185303,0.2421344369649887,2023.1
"[3, 0, 2, 0, 1, 3, 1, 1, 1]",0.5515856742858887,0.22841303050518036,2043.9
"[3, 0, 2, 0, 1, 4, 0, 0, 0]",0.5866086483001709,0.24462924897670746,2040.7
"[3, 0, 2, 0, 1, 4, 0, 0, 1]",0.5524044036865234,0.24296604096889496,2040.7
"[3, 0, 2, 0, 1, 4, 0, 1, 0]",0.550123929977417,0.24573804438114166,2033.5
"[3, 0, 2, 0, 1, 4, 0, 1, 1]",0.6055746078491211,0.2467082440853119,2047.1
"[3, 0, 2, 0, 1, 4, 1, 0, 0]",0.5526745319366455,0.24421344697475433,2023.1
"[3, 0, 2, 0, 1, 4, 1, 0, 1]",0.5528795719146729,0.2399168461561203,2022.3
"[3, 0, 2, 0, 1, 4, 1, 1, 0]",0.5736818313598633,0.23756064474582672,1983.1
"[3, 0, 2, 0, 1, 4, 1, 1, 1]",0.5671389102935791,0.2304920256137848,2047.1
"[3, 0, 2, 1, 0, 0, 0, 0, 0]",0.5850236415863037,0.23354123532772064,2147.7
"[3, 0, 2, 1, 0, 0, 0, 0, 1]",0.5131011009216309,0.2281358242034912,2144.1
"[3, 0, 2, 1, 0, 0, 0, 1, 0]",0.5352628231048584,0.22231462597846985,2131.7
"[3, 0, 2, 1, 0, 0, 0, 1, 1]",0.5468833446502686,0.21995842456817627,2131.7
"[3, 0, 2, 1, 0, 0, 1, 0, 0]",0.5478122234344482,0.2320166379213333,2052.8
"[3, 0, 2, 1, 0, 0, 1, 0, 1]",0.5645818710327148,0.22134442627429962,2125.3
"[3, 0, 2, 1, 0, 0, 1, 1, 0]",0.5468864440917969,0.2181566208600998,2103.7
"[3, 0, 2, 1, 0, 0, 1, 1, 1]",0.5409581661224365,0.23977823555469513,2118.1
"[3, 0, 2, 1, 0, 1, 0, 0, 0]",0.5883376598358154,0.24088704586029053,2033.5
"[3, 0, 2, 1, 0, 1, 0, 0, 1]",0.5602407455444336,0.2399168461561203,1951.1
"[3, 0, 2, 1, 0, 1, 0, 1, 0]",0.5523936748504639,0.23257103562355042,2039.1
"[3, 0, 2, 1, 0, 1, 0, 1, 1]",0.5482664108276367,0.24088704586029053,2055.1
"[3, 0, 2, 1, 0, 1, 1, 0, 0]",0.5452349185943604,0.2360360324382782,2019.9
"[3, 0, 2, 1, 0, 1, 1, 0, 1]",0.5412230491638184,0.23354123532772064,2033.5
"[3, 0, 2, 1, 0, 1, 1, 1, 0]",0.5572726726531982,0.23866944015026093,2058.3
"[3, 0, 2, 1, 0, 1, 1, 1, 1]",0.5531878471374512,0.5214137434959412,1720.0
"[3, 0, 2, 1, 0, 2, 0, 0, 0]",0.5511393547058105,0.2432432472705841,2023.1
"[3, 0, 2, 1, 0, 2, 0, 0, 1]",0.5449488162994385,0.2449064403772354,2058.3
"[3, 0, 2, 1, 0, 2, 0, 1, 0]",0.6025495529174805,0.23617464303970337,2047.1
"[3, 0, 2, 1, 0, 2, 0, 1, 1]",0.5761332511901855,0.24407485127449036,2019.9
"[3, 0, 2, 1, 0, 2, 1, 0, 0]",0.5425662994384766,0.2382536381483078,2027.1
"[3, 0, 2, 1, 0, 2, 1, 0, 1]",0.5534989833831787,0.23645183444023132,2055.1
"[3, 0, 2, 1, 0, 2, 1, 1, 0]",0.5580415725708008,0.23672904074192047,2002.3
"[3, 0, 2, 1, 0, 2, 1, 1, 1]",0.5976245403289795,0.5592515468597412,1720.0
"[3, 0, 2, 1, 0, 3, 0, 0, 0]",0.592886209487915,0.24185724556446075,2055.1
"[3, 0, 2, 1, 0, 3, 0, 0, 1]",0.5429346561431885,0.24712404608726501,2039.1
"[3, 0, 2, 1, 0, 3, 0, 1, 0]",0.5417101383209229,0.24144144356250763,2020.7
"[3, 0, 2, 1, 0, 3, 0, 1, 1]",0.555586576461792,0.24532224237918854,2055.1
"[3, 0, 2, 1, 0, 3, 1, 0, 0]",0.5476267337799072,0.23520442843437195,2043.9
"[3, 0, 2, 1, 0, 3, 1, 0, 1]",0.5497307777404785,0.2376992404460907,2042.3
"[3, 0, 2, 1, 0, 3, 1, 1, 0]",0.5516493320465088,0.23534303903579712,2023.1
"[3, 0, 2, 1, 0, 3, 1, 1, 1]",0.5486953258514404,0.24573804438114166,2020.7
"[3, 0, 2, 1, 0, 4, 0, 0, 0]",0.5352969169616699,0.24532224237918854,2019.1
"[3, 0, 2, 1, 0, 4, 0, 0, 1]",0.5239658355712891,0.24559944868087769,2055.1
"[3, 0, 2, 1, 0, 4, 0, 1, 0]",0.5317604541778564,0.25031185150146484,2033.5
"[3, 0, 2, 1, 0, 4, 0, 1, 1]",0.5511884689331055,0.24352043867111206,1720.0
"[3, 0, 2, 1, 0, 4, 1, 0, 0]",0.5337834358215332,0.2404712438583374,2042.3
"[3, 0, 2, 1, 0, 4, 1, 0, 1]",0.5540566444396973,0.2437976449728012,2019.9
"[3, 0, 2, 1, 0, 4, 1, 1, 0]",0.5644714832305908,0.23811504244804382,2055.1
"[3, 0, 2, 1, 0, 4, 1, 1, 1]",0.5495972633361816,0.23354123532772064,2039.1
"[3, 0, 2, 1, 1, 0, 0, 0, 0]",0.5314218997955322,0.24296604096889496,2110.9
"[3, 0, 2, 1, 1, 0, 0, 0, 1]",0.5405519008636475,0.24282744526863098,2118.1
"[3, 0, 2, 1, 1, 0, 0, 1, 0]",0.5356922149658203,0.23783783614635468,2111.7
"[3, 0, 2, 1, 1, 0, 0, 1, 1]",0.5420732498168945,0.23728343844413757,2083.7
"[3, 0, 2, 1, 1, 0, 1, 0, 0]",0.5371785163879395,0.23146222531795502,2150.9
"[3, 0, 2, 1, 1, 0, 1, 0, 1]",0.570648193359375,0.2404712438583374,2118.1
"[3, 0, 2, 1, 1, 0, 1, 1, 0]",0.5228030681610107,0.8263339996337891,2077.3
"[3, 0, 2, 1, 1, 0, 1, 1, 1]",0.548393964767456,0.8555786609649658,2131.7
"[3, 0, 2, 1, 1, 1, 0, 0, 0]",0.54178786277771,0.2365904301404953,1720.0
"[3, 0, 2, 1, 1, 1, 0, 0, 1]",0.5474917888641357,0.23742203414440155,1720.0
"[3, 0, 2, 1, 1, 1, 0, 1, 0]",0.5494837760925293,0.23866944015026093,2032.7
"[3, 0, 2, 1, 1, 1, 0, 1, 1]",0.5518012046813965,0.2354816347360611,2027.4
"[3, 0, 2, 1, 1, 1, 1, 0, 0]",0.5471854209899902,0.23839223384857178,2050.3
"[3, 0, 2, 1, 1, 1, 1, 0, 1]",0.549567699432373,0.242688849568367,2047.1
"[3, 0, 2, 1, 1, 1, 1, 1, 0]",0.5537276268005371,0.44837144017219543,2048.7
"[3, 0, 2, 1, 1, 1, 1, 1, 1]",0.566910982131958,0.84352046251297,1999.1
"[3, 0, 2, 1, 1, 2, 0, 0, 0]",0.5432100296020508,0.2404712438583374,2019.1
"[3, 0, 2, 1, 1, 2, 0, 0, 1]",0.5471410751342773,0.23257103562355042,2055.1
"[3, 0, 2, 1, 1, 2, 0, 1, 0]",0.5549325942993164,0.23811504244804382,2032.7
"[3, 0, 2, 1, 1, 2, 0, 1, 1]",0.5957088470458984,0.2443520426750183,2027.1
"[3, 0, 2, 1, 1, 2, 1, 0, 0]",0.5595839023590088,0.23534303903579712,2055.1
"[3, 0, 2, 1, 1, 2, 1, 0, 1]",0.5483276844024658,0.24629244208335876,2023.1
"[3, 0, 2, 1, 1, 2, 1, 1, 0]",0.5628132820129395,0.5318087339401245,1720.0
"[3, 0, 2, 1, 1, 2, 1, 1, 1]",0.5839824676513672,0.84352046251297,1720.0
"[3, 0, 2, 1, 1, 3, 0, 0, 0]",0.5731313228607178,0.23839223384857178,2026.3
"[3, 0, 2, 1, 1, 3, 0, 0, 1]",0.5453164577484131,0.2371448427438736,2048.7
"[3, 0, 2, 1, 1, 3, 0, 1, 0]",0.5271644592285156,0.2376992404460907,1984.7
"[3, 0, 2, 1, 1, 3, 0, 1, 1]",0.5666804313659668,0.23742203414440155,2042.3
"[3, 0, 2, 1, 1, 3, 1, 0, 0]",0.5458166599273682,0.23700623214244843,2035.9
"[3, 0, 2, 1, 1, 3, 1, 0, 1]",0.5346803665161133,0.24116423726081848,1984.7
"[3, 0, 2, 1, 1, 3, 1, 1, 0]",0.5670931339263916,0.5688149929046631,2047.1
"[3, 0, 2, 1, 1, 3, 1, 1, 1]",0.5486960411071777,0.9035342931747437,2040.7
"[3, 0, 2, 1, 1, 4, 0, 0, 0]",0.5760555267333984,0.24241164326667786,2033.5
"[3, 0, 2, 1, 1, 4, 0, 0, 1]",0.5631072521209717,0.24088704586029053,2047.1
"[3, 0, 2, 1, 1, 4, 0, 1, 0]",0.596724271774292,0.23894663155078888,2048.7
"[3, 0, 2, 1, 1, 4, 0, 1, 1]",0.5512044429779053,0.234927237033844,2027.1
"[3, 0, 2, 1, 1, 4, 1, 0, 0]",0.5458564758300781,0.23908524215221405,2055.1
"[3, 0, 2, 1, 1, 4, 1, 0, 1]",0.6101529598236084,0.24227304756641388,2047.1
"[3, 0, 2, 1, 1, 4, 1, 1, 0]",0.5510199069976807,0.5542619824409485,2032.7
"[3, 0, 2, 1, 1, 4, 1, 1, 1]",0.5556597709655762,0.9035342931747437,2034.3
"[3, 0, 3, 0, 0, 0, 0, 0, 0]",0.5210442543029785,0.2275814265012741,2142.9
"[3, 0, 3, 0, 0, 0, 0, 0, 1]",0.5362508296966553,0.21995842456817627,2144.1
"[3, 0, 3, 0, 0, 0, 0, 1, 0]",0.5430564880371094,0.22079001367092133,2118.1
"[3, 0, 3, 0, 0, 0, 0, 1, 1]",0.5474169254302979,0.21552321314811707,2125.3
"[3, 0, 3, 0, 0, 0, 1, 0, 0]",0.6051661968231201,0.22342342138290405,2086.9
"[3, 0, 3, 0, 0, 0, 1, 0, 1]",0.5464332103729248,0.214830219745636,2103.7
"[3, 0, 3, 0, 0, 0, 1, 1, 0]",0.5442030429840088,0.2198198139667511,2134.9
"[3, 0, 3, 0, 0, 0, 1, 1, 1]",0.5357358455657959,0.24698545038700104,2131.7
"[3, 0, 3, 0, 0, 1, 0, 0, 0]",0.5410323143005371,0.2399168461561203,2033.5
"[3, 0, 3, 0, 0, 1, 0, 0, 1]",0.5258259773254395,0.24060983955860138,2040.7
"[3, 0, 3, 0, 0, 1, 0, 1, 0]",0.6042585372924805,0.2465696483850479,1720.0
"[3, 0, 3, 0, 0, 1, 0, 1, 1]",0.5796976089477539,0.24227304756641388,1720.0
"[3, 0, 3, 0, 0, 1, 1, 0, 0]",0.6141953468322754,0.24033263325691223,2023.9
"[3, 0, 3, 0, 0, 1, 1, 0, 1]",0.5399610996246338,0.23728343844413757,2045.5
"[3, 0, 3, 0, 0, 1, 1, 1, 0]",0.544245719909668,0.24476784467697144,1720.0
"[3, 0, 3, 0, 0, 1, 1, 1, 1]",0.602881908416748,0.39015939831733704,2023.1
"[3, 0, 3, 0, 0, 2, 0, 0, 0]",0.5337212085723877,0.24310463666915894,2047.1
"[3, 0, 3, 0, 0, 2, 0, 0, 1]",0.5761928558349609,0.24421344697475433,2019.9
"[3, 0, 3, 0, 0, 2, 0, 1, 0]",0.5460104942321777,0.2415800392627716,2033.5
"[3, 0, 3, 0, 0, 2, 0, 1, 1]",0.5187876224517822,0.2404712438583374,2035.9
"[3, 0, 3, 0, 0, 2, 1, 0, 0]",0.5445067882537842,0.2478170543909073,1720.0
"[3, 0, 3, 0, 0, 2, 1, 0, 1]",0.5354998111724854,0.23520442843437195,2055.1
"[3, 0, 3, 0, 0, 2, 1, 1, 0]",0.5445556640625,0.23866944015026093,2035.9
"[3, 0, 3, 0, 0, 2, 1, 1, 1]",0.5870294570922852,0.4425502419471741,2010.3
"[3, 0, 3, 0, 0, 3, 0, 0, 0]",0.5261437892913818,0.24753984808921814,2027.1
"[3, 0, 3, 0, 0, 3, 0, 0, 1]",0.5685551166534424,0.2338184267282486,2047.1
"[3, 0, 3, 0, 0, 3, 0, 1, 0]",0.5584416389465332,0.24559944868087769,2033.5
"[3, 0, 3, 0, 0, 3, 0, 1, 1]",0.5429940223693848,0.2365904301404953,2023.1
"[3, 0, 3, 0, 0, 3, 1, 0, 0]",0.5544483661651611,0.24185724556446075,2047.1
"[3, 0, 3, 0, 0, 3, 1, 0, 1]",0.541367769241333,0.23132362961769104,2055.1
"[3, 0, 3, 0, 0, 3, 1, 1, 0]",0.6127545833587646,0.23229382932186127,2019.1
"[3, 0, 3, 0, 0, 3, 1, 1, 1]",0.5606012344360352,0.23728343844413757,2032.7
"[3, 0, 3, 0, 0, 4, 0, 0, 0]",0.541926383972168,0.2449064403772354,2032.7
